entity_id,name,formed,entity_type,status,jurisdiction,street,street_2,city,state,zip,agent_organization,agent_city
20268156306,Sterling & Kane Homes LLC,2026-09-17,DLLC,Good Standing,CO,7160 Bryant St,,Westminster,CO,80030,,Westminster
20268156311,Crystal Touch Cleaning LLC,2026-09-17,DLLC,Good Standing,CO,10225 E Girard Ave Apt R207,,Denver,CO,80231,,Denver
20268156316,Romero Holdings LLC,2026-09-17,DLLC,Good Standing,CO,9213 Truckee Ct,,Commerce City,CO,80022,,Commerce City
20268156321,"J&R Reconstruction, LLC",2026-09-17,DLLC,Good Standing,CO,2361 Niagara St,,Denver,CO,80207,,Denver
20268156325,Trailhead Arts LLC,2026-09-17,DLLC,Good Standing,CO,5854 Vance St Unit 303,,Arvada,CO,80003,,Arvada
20268156328,Scandi LLC,2026-09-17,DLLC,Good Standing,CO,320 S Cedar Brook Rd,,Boulder,CO,80304,,Boulder
20268156333,Stormridge LLC,2026-09-17,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268156345,Round-A-Bouts! LLC,2026-09-17,DLLC,Good Standing,CO,5305 Malta St,,Denver,CO,80249,,Denver
20268156347,Nelson & Co Socials LLC,2026-09-17,DLLC,Good Standing,CO,20567 Old Ranch Loop,,Nathrop,CO,81236,,Nathrop
20268156351,Angel Wings Investments LLC,2026-09-17,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268156354,"Denise Day Consulting, LLC",2026-09-17,DLLC,Good Standing,CO,815 Sparta Dr,,Lafayette,CO,80026,,Lafayette
20268156359,Footrace LLC,2026-09-17,DLLC,Good Standing,CO,20 Marcellina Lane,,Crested Butte,CO,81225,,Crested Butte
20268156360,"AValanche Technologies, LLC",2026-09-17,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268156362,Lumos Ln LLC,2026-09-17,DLLC,Good Standing,CO,5215 Lumos Ln,,Castle Rock,CO,80104,,Castle Rock
20268156365,Bashford Bakes LLC,2026-09-17,DLLC,Good Standing,CO,323 42nd St SW Lot 19,,Loveland,CO,80537,,Loveland
20268156366,WhimsiCraft Creations INC,2026-09-17,DPC,Good Standing,CO,1106 Skyway Blvd,,Colorado Springs,CO,80905,CHERHUA LLC,Woodland Park
20268156368,QL Brothers LLC,2026-09-17,DLLC,Good Standing,CO,4211 E 100th Ave Lot 297,,Thornton,CO,80229,,Thornton
20268156382,SMC Health Consulting LLC,2026-09-17,DLLC,Good Standing,CO,110 16th St Ste 1460,,Denver,CO,80202,Rocky Mountain RA LLC,Denver
20268156390,1815 Elm Ave LLC,2026-09-17,DLLC,Good Standing,CO,1500 N Grant St Ste N,,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268156402,R & H SISTERS LLC,2026-09-17,DLLC,Good Standing,CO,2308 N Wahsatch Ave,,Colorado Springs,CO,80907,,Castle Rock
20268156403,JRW Solutions LLC,2026-09-17,DLLC,Good Standing,CO,1376 W 66th Pl,,Denver,CO,80221,,Denver
20268156405,Mile High Acai LLC,2026-09-17,DLLC,Good Standing,CO,422 N Corona St,,Denver,CO,80218,,Denver
20268156406,Sedort LLC,2026-09-17,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268156407,Stambes LLC,2026-09-17,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268156411,Level Recording Company LLC,2026-09-17,DLLC,Good Standing,CO,1800 Crestone Ct,,Longmont,CO,80504,,Longmont
20268156412,Studs Selling Suds LLC,2026-09-17,DLLC,Good Standing,CO,1910 S Josephine St Apt 238,,Denver,CO,80210,,Denver
20268156432,Sootoo LLC,2026-09-17,DLLC,Good Standing,CO,"1500 N GRANT ST, Suite #11925",,DENVER,CO,80203,Registered Agents Inc,Denver
20268156433,"KeroApp Tours, LLC",2026-09-17,DLLC,Good Standing,CO,10549 Deer Meadow Cir,,Colorado Springs,CO,80925,,Colorado Springs
20268156435,Total Protection Services LLC,2026-09-17,DLLC,Good Standing,CO,2974 S Argonne St,,Aurora,CO,80013,,Aurora
20268156445,RL Rental 1 LLC,2026-09-17,DLLC,Good Standing,CO,1500 E Douglas Rd,,Fort Collins,CO,80524,,Fort Collins
20268156448,"RockWest Advisory, LLC",2026-09-17,DLLC,Good Standing,CO,11717 Anderson Ave,,Franktown,CO,80116,,Franktown
20268156451,Angel Wings Assisted Living Elm LLC,2026-09-17,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268156456,Hellebore House LLC,2026-09-17,DLLC,Good Standing,CO,2203 W Parkhill Ave,,Littleton,CO,80120,,Littleton
20268156459,Royalle Arts LLC,2026-09-17,DLLC,Good Standing,CO,3008 Sykes Drive,,Fort Collins,CO,80524,,Fort Collins
20268156464,Green Gate Taproom LLC,2026-09-17,DLLC,Good Standing,CO,636 Shadowood Ct,,Grand Junction,CO,81505,,Grand Junction
20268156481,Nova Stream Entertainment Inc,2026-09-17,DPC,Good Standing,CO,250 Fillmore St,,Denver,CO,80206,SkyMall Global INC,Denver
20268156489,Low Pressure Labs LLC,2026-09-17,DLLC,Good Standing,CO,3368 Covey Cir,,Steamboat Springs,CO,80487,,Steamboat Springs
20268156493,Angel Wings Assisted Living Cedar LLC,2026-09-17,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268156494,CAMO TOW AND HAUL LLC,2026-09-17,DLLC,Good Standing,CO,845 25 1/4 Ln,,Pueblo,CO,81006,"UNITED STATES CORPORATION AGENTS, INC.",Greenwood Village
20268156497,FOOD HOPE,2026-09-17,DNC,Good Standing,CO,211 N WASHINGTON ST 2F,,BUTLER,PA,16001,Registered Agents Inc,Denver
20268156505,Steve Holcomb Roof Repair llc.,2026-09-17,DLLC,Good Standing,CO,2707 Norwich Ave,,Pueblo,CO,81003,,Pueblo
20268156521,Luxevia Design Studio LLC,2026-09-17,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268156522,"CueVanta, llc",2026-09-17,DLLC,Good Standing,CO,240 Walnut St,,Fort Collins,CO,80524,"SALUS, Ltd.",Fort Collins
20268156527,Calico Hearts Ltd.,2026-09-17,DLLC,Good Standing,CO,617 1/2 Holland St,,Clifton,CO,81520,,Clifton
20268156531,"The Lilly Pad, LLC",2026-09-17,DLLC,Good Standing,CO,606 Sydney Dr,,Fort Collins,CO,80525,,Fort Collins
20268156540,"Peezydoesit, llc",2026-09-17,DLLC,Good Standing,CO,5430 Villa Cir,,Colorado Springs,CO,80918,,Colorado Springs
20261159910,ReinBuilt Corporation,2026-09-16,FPC,Good Standing,WA,1500 N GRANT ST # 7537,,Denver,CO,80203,Registered Agents Inc,Denver
20268029043,"ATAC, LLC, Dissolved September 17, 2026",2026-09-16,DNC,Voluntarily Dissolved,CO,515 Ingalls St,,Lakewood,CO,80226,All-Terrain Adventure Crew LLC,Lakewood
20268136972,"ARVL, LLC",2026-09-16,DLLC,Good Standing,CO,1500 N Grant St,Ste R,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268150400,LEMER NC Ltd,2026-09-16,DPC,Good Standing,CO,1500 N Grant St Ste 1665,,Denver,CO,80203,Streamway Registered Agent LLC,Denver
20268150404,Goldstream Technology Inc,2026-09-16,DPC,Good Standing,CO,1521 Blake St Ste 47009,,Denver,CO,80202,Quicker Business Solutions Inc.,Denver
20268150405,"Leading Trader International Trading Co., Ltd.",2026-09-16,DPC,Good Standing,CO,168 E 17th Ave,,Denver,CO,80290,Registered Agents Inc,Denver
20268150406,Geleo International Group Corp,2026-09-16,DPC,Good Standing,CO,1500 N GRANT ST STE R,,DENVER,CO,80203,Registered Agents Inc,Denver
20268150411,FUNNY ONION LTD,2026-09-16,DPC,Good Standing,CO,1500 N GRANT ST STE R,,DENVER,CO,80203,Registered Agents Inc,Denver
20268150415,GA GREEN ARMEE LTD,2026-09-16,DPC,Good Standing,CO,1500 N Grant St Ste 7343,,Denver,CO,80203,Streamway Registered Agent LLC,Denver
20268150429,Kinetix Spark Inc,2026-09-16,DPC,Good Standing,CO,941 Lincoln Ave #100G,,Steamboat Springs,CO,80487,Registered Agents Inc,Denver
20268150450,Kats Glam LLC,2026-09-16,DLLC,Good Standing,CO,11656 Clermont St,,Thornton,CO,80233,Northwest Registered Agent LLC,Denver
20268150468,GUIQUNANKK LLC,2026-09-16,DLLC,Good Standing,CO,845 Meadows Rd,,Aspen,CO,81611,ALIKGARG LLC,ELIZABETH
20268150491,Orionix Ventures Inc,2026-09-16,DPC,Good Standing,CO,12110 Pecos St Ste 100,,Westminster,CO,80234,Registered Agents Inc,Denver
20268150497,MomosHobbyDen Inc,2026-09-16,DPC,Good Standing,CO,1500 N GRANT ST STE R,,DENVER,CO,80203,Registered Agents Inc,Denver
20268150511,Nelora Commerce LLC,2026-09-16,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268150516,Two Brain Games LLC,2026-09-16,FLLC,Good Standing,TX,5900 BALCONES DR STE 100,,Austin,TX,78731-4298,Registered Agents Inc,Denver
20268150536,Zennithor Inc,2026-09-16,DPC,Good Standing,CO,1500 N GRANT ST STE R,,DENVER,CO,80203,Registered Agents Inc,Denver
20268150549,XURUIYANGNH LLC,2026-09-16,DLLC,Good Standing,CO,316 Aspen Airport Business Center B,,Aspen,CO,81611,ALIKGARG LLC,ELIZABETH
20268150551,Nyvarkis Inc,2026-09-16,DPC,Good Standing,CO,1500 N GRANT ST STE R,,DENVER,CO,80203,Registered Agents Inc,Denver
20268150553,KLYRIONEX TECHNOLOGIES INC,2026-09-16,DPC,Good Standing,CO,18121 E Hampden Ave Unit C #1267,,Aurora,CO,80013,Global Accounting service inc.,Aurora
20268150562,Bluepeak Mercantile LTD,2026-09-16,DPC,Good Standing,CO,1001 Bannock St,,Denver,CO,80204,Global Accounting service inc.,Aurora
20268150569,CoolSync LLC,2026-09-16,DLLC,Good Standing,CO,8735 DUNWOODY PLACE #4124,,ATLANTA,GA,30350,Northwest Registered Agent LLC,Denver
20268150571,MicroGust LLC,2026-09-16,DLLC,Good Standing,CO,1001 S. Main St. #13147;,,Kalispell,MT,59901,Northwest Registered Agent LLC,Denver
20268150572,WindRush LLC,2026-09-16,DLLC,Good Standing,CO,7901 4th St N #24134,,St. Petersburg,FL,33702,Northwest Registered Agent LLC,Denver
20268150573,Aimlora Target LLC,2026-09-16,DLLC,Good Standing,CO,2075 Highway 100,,Centerville,TN,37033,Northwest Registered Agent LLC,Denver
20268150593,VAYALIL GLOBAL TRADING INC,2026-09-16,DPC,Good Standing,CO,"355 S Teller St, Suite 200",,Lakewood,CO,80226,Trusted Agency Inc.,Denver
20268150602,"YANCHUN CO., LIMITED",2026-09-16,DPC,Good Standing,CO,1312 17th Street Suite 890,,Denver,CO,80202,Trusted Agency Inc.,Denver
20268150605,VAYNEX Evergreen Technologies Inc,2026-09-16,DPC,Good Standing,CO,1500 N GRANT ST STE R,,DENVER,CO,80203,Registered Agents Inc,Denver
20268150607,"BIAODI CO., LIMITED",2026-09-16,DPC,Good Standing,CO,550 Booth Ln,,Basalt,CO,81621,Trusted Agency Inc.,Denver
20268150630,"Kechihua Co., Ltd.",2026-09-16,DLLC,Good Standing,CO,1500 N GRANT ST STE R,,DENVER,CO,80203,Registered Agents Inc,Denver
20268150641,LIHAIYIZZ LLC,2026-09-16,DLLC,Good Standing,CO,512 Main St,,Walsenburg,CO,81089,ALIKGARG LLC,ELIZABETH
20268150644,Aaero Group LLC,2026-09-16,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268150650,WHITE PAYGING LLC,2026-09-16,DLLC,Good Standing,CO,1500 N GRANT ST 5656,,DENVER,CO,80203,Registered Agents Inc,Denver
20268150652,Olive Family Foundation,2026-09-16,DNC,Good Standing,CO,11282 Mosey Trl,,Colorado Springs,CO,80908,,Colorado Springs
20268150661,J&S Professional Painting LLC,2026-09-16,DLLC,Good Standing,CO,1701 Juanita Court,,Platteville,CO,80651,ZenBusiness Inc.,Denver
20268150663,MYSELFOT TRADING LLC,2026-09-16,DLLC,Good Standing,CO,4031 S Narcissus Way,,Denver,CO,80237,Registered Agents Inc,Denver
20268150668,KING ROYCE STORE LLC,2026-09-16,DLLC,Good Standing,CO,127 E Kiowa St,,Colorado Springs,CO,80903,Northwest Registered Agent LLC,Denver
20268150673,Qishilu LLC,2026-09-16,DLLC,Good Standing,CO,4192 S Quebec St,,Denver,CO,80237,Registered Agents Inc,Denver
20268150681,Plentease LLC,2026-09-16,DLLC,Good Standing,CO,325 Albion St,,Denver,CO,80220,"UNITED STATES CORPORATION AGENTS, INC.",Greenwood Village
20268150695,Orbit Merch INC,2026-09-16,DPC,Good Standing,CO,1500 N Grant St Unit 527,,Denver,CO,80203,Registered Agents Inc,Denver
20268150696,Bright Path RCM LLC,2026-09-16,DLLC,Good Standing,CO,1500 N Grant St,Ste R,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268150706,Cash Avora Credit LLC,2026-09-16,DLLC,Good Standing,CO,820 W G St Apt 134,E11,San Diego,CA,92101-5936,Northwest Registered Agent LLC,Denver
20268150708,STREAMVIBE MEDIA INC,2026-09-16,DPC,Good Standing,CO,110 16th Street Suite 1460,,Denver,CO,80202,Rocky Mountain RA LLC,Denver
20268150713,Zak Capital LLC,2026-09-16,DLLC,Good Standing,CO,"11154 Huron Street, Suite 208",,Northglenn,CO,80234,,Northglenn
20268150715,Northkind Homes LLC,2026-09-16,DLLC,Good Standing,CO,136 Blue Fortune Dr,,Windsor,CO,80550,"UNITED STATES CORPORATION AGENTS, INC.",Greenwood Village
20268150717,Keenergy LLC,2026-09-16,DLLC,Good Standing,CO,11421 Marks Dr,,Conifer,CO,80433,,Conifer
20268150740,Fewer Better Things Inc,2026-09-16,FPC,Good Standing,DE,415 West 24th Street,Apt 3E,New York,NY,10011,Registered Agents Inc,Denver
20268150743,VISIONARY LIVE INC,2026-09-16,DPC,Good Standing,CO,1500 N GRANT ST STE R,,DENVER,CO,80203,Registered Agents Inc,Denver
20268150747,Colorado Window Supply LLC,2026-09-16,DLLC,Good Standing,CO,369 County Road 64,,Grand Lake,CO,80447,,Grand Lake
20268150762,Rubiconnn LLC,2026-09-16,DLLC,Good Standing,CO,1940 Broadway,Suite 314C,Boulder,CO,80302,ColoradoDocs LLC,Denver
20268150763,"Born To Run, LLC",2026-09-16,DLLC,Good Standing,CO,2015 Riverside Ln,,Boulder,CO,80304,,Boulder
20268150771,Grand Ole Vintage LLC,2026-09-16,DLLC,Good Standing,CO,861 Grand Ave,,Grand Junction,CO,81501,,Grand junction
20268150776,"Charles Media, LLC",2026-09-16,DLLC,Good Standing,CO,6152 S Dunkirk St,,Aurora,CO,80016,,Aurora
20268150777,BRINE & THREAD LLC,2026-09-16,DLLC,Good Standing,CO,14344 STATE HIGHWAY 180,,GULF SHORES,AL,36542,Northwest Registered Agent LLC,Denver
20268150784,Apovant LLC,2026-09-16,DLLC,Good Standing,CO,6046 Jellison St,,Arvada,CO,80004,,Arvada
20268150786,HAVEN SUPPLY LLC,2026-09-16,DLLC,Good Standing,CO,DANIEL,,CAYTON,AL,36117,Northwest Registered Agent LLC,Denver
20268150790,Clayton Charles Christian Ministry,2026-09-16,DNC,Good Standing,CO,9 Kingston Cir,,Florissant,CO,80816,,Florissant
20268150794,EIS Mechanical Services LLC,2026-09-16,FLLC,Good Standing,TX,11811 Champion Forest Dr.,Bldg J,Houston,TX,77066,Registered Agents Inc,Denver
20268150797,Quartz Construction LLC,2026-09-16,DLLC,Good Standing,CO,2449 Lawson Dr,,Loveland,CO,80538,,Loveland
20268150799,BagsPickz LLC,2026-09-16,DLLC,Good Standing,CO,1604 S Wahsatch Ave 3,,Colorado Springs,CO,80905,ZenBusiness Inc.,Denver
20268150802,Yampa Valley Independent LLC,2026-09-16,DLLC,Good Standing,CO,610 Marketplace Plaza,,Steamboar Springs,CO,80487,Northwest Registered Agent LLC,Denver
20268150803,Youngs Peak OT LLC,2026-09-16,DLLC,Good Standing,CO,"30425 Coyote Run Ct,",,Oak Creek,CO,80467,"UNITED STATES CORPORATION AGENTS, INC.",Greenwood Village
20268150809,DroitIA LLC,2026-09-16,DLLC,Good Standing,CO,1500 N GRANT ST,Ste 7824,Denver,CO,80203,Colorado Registered Agent LLC,Denver
20268150836,"Valor Property Services, LLC",2026-09-16,DLLC,Good Standing,CO,2496 Kerk Ave Apt B,,Grand Junction,CO,81505,,Grand Junction
20268150844,NB AUTOMOTIVE INVESTMENT LLC,2026-09-16,DLLC,Good Standing,CO,2020 N Academy Blvd Ste 261 # 4929,,Colorado Springs,CO,80909,REPUBLIC REGISTERED AGENT LLC,Colorado Springs
20268150848,Goldrush legacy llc,2026-09-16,DLLC,Good Standing,CO,21453 Gold Rush Pl,,Morrison,CO,80465,,Morrison
20268150849,"Delfina Medical Group, P.A.",2026-09-16,FO,Good Standing,FL,440 N Barranca Ave #4488,,Covina,CA,91723,Northwest Registered Agent LLC,Denver
20268150851,RAY'S WELDING AND FABRICATION LLC,2026-09-16,DLLC,Good Standing,CO,296 Eagle St,,Red Cliff,CO,81649,,Red Cliff
20268150862,"Lazy H Rentals, LLC",2026-09-16,DLLC,Good Standing,CO,6975 County Road 114 S,,Alamosa,CO,81101,,Alamosa
20268150869,Namtmv LLC,2026-09-16,DLLC,Good Standing,CO,1500 N Grant St,#10416,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268150891,JUSTINE DENNY DNP LLC,2026-09-16,DLLC,Good Standing,CO,1500 N GRANT ST STE C,,Denver,CO,80203,Colorado Registered Agent LLC,Denver
20268150896,Restore Lymphatics LLC,2026-09-16,DLLC,Good Standing,CO,9303 E 61st Pl,,Denver,CO,80238,,Denver
20268150901,GEMKIN LLC,2026-09-16,DLLC,Good Standing,CO,1725 Blake St Unit 540,,Denver,CO,80202,Luvora LLC,Denver
20268150904,"Colorado Grills, LLC",2026-09-16,DLLC,Good Standing,CO,5191 Beeler Ct,,Denver,CO,80238,,Denver
20268150906,Lionhearted Logistics L.L.C.,2026-09-16,DLLC,Good Standing,CO,303 Ambrose St,,Erie,CO,80516,,Erie
20268150913,"The Narrow Way Farm, LLC",2026-09-16,DLLC,Good Standing,CO,11860 Eureka Rd,,Peyton,CO,80831,,Peyton
20268150918,Bianca Wind LLC,2026-09-16,DLLC,Good Standing,CO,600 Martin Street,Stonehedge Apartments R107,Longmont,CO,80501,ZenBusiness Inc.,Denver
20268150919,W.M.Fairbank Limited,2026-09-16,DLLC,Good Standing,CO,3155 E 104th Ave Unit 14A,,Thornton,CO,80233,,Thornton
20268150928,Crestline Canines LLC,2026-09-16,DLLC,Good Standing,CO,217 Catamount Ridge Rd,,Bailey,CO,80421,,Bailey
20268150929,E.R.C Motorcycling LLC,2026-09-16,DLLC,Good Standing,CO,7211 Ruth Way,,Denver,CO,80221,,Denver
20268150933,Orbit Foundry LLC,2026-09-16,DLLC,Good Standing,CO,1725 Blake St Unit 540,,Denver,CO,80202,Luvora LLC,Denver
20268150935,"Cherokee Strategic Edge, L.L.C.",2026-09-16,FLLC,Good Standing,Cherokee Nation,777 W. Cherokee St.,Legal Dept.,Catoosa,OK,74015,C T CORPORATION SYSTEM,Centennial
20268150936,LAKS Creative LLC,2026-09-16,DLLC,Good Standing,CO,1225 Santa Fe Drive,830,Denver,CO,80204,ZenBusiness Inc.,Denver
20268150941,"Rachel Daugherty Design, LLC",2026-09-16,DLLC,Good Standing,CO,3521 Shallow Pond Dr,,Fort Collins,CO,80528,,Fort Collins
20268150946,EPL 407 Unit Owner LLC,2026-09-16,DLLC,Good Standing,CO,"625 E. Hyman Avenue, Suite 201",,Aspen,CO,81611,"GARFIELD & HECHT, P.C.",Aspen
20268150952,Mira Peace LLC,2026-09-16,DLLC,Good Standing,CO,3800 Buchtel Blvd # 102172,,Denver,CO,80250,,Denver
20268150960,"TKB Services LLC, Dissolved September 16, 2026",2026-09-16,DLLC,Voluntarily Dissolved,CO,3832 Katmai Ave,,Evans,CO,80620,,Evans
20268150974,Mile High Building Group LLC,2026-09-16,DLLC,Good Standing,CO,10559 Shadow Pines Rd,,Parker,CO,80138,,Parker
20268150976,Hay Yukimura LLC,2026-09-16,DLLC,Good Standing,CO,74 S Nome St,,Aurora,CO,80012,Northwest Registered Agent LLC,Denver
20268150978,Ranch and Realty LLC,2026-09-16,DLLC,Good Standing,CO,245 E 10th Ave,,Springfield,CO,81073,,Springfield
20268150985,HERRA,2026-09-16,DNC,Good Standing,CO,2400 Hawthorne Ct,,Fort Collins,CO,80524,,Fort Collins
20268150986,Principal Mineral Co. Inc.,2026-09-16,FPC,Good Standing,DE,180 State Street,Suite 225,Southlake,TX,76092,CORPORATION SERVICE COMPANY,Littleton
20268150987,Brandywine Valley Society for the Prevention of Cruelty to Animals,2026-09-16,FNC,Good Standing,PA,1212 Phoenixville Pike,,West Chester,PA,19380,CORPORATE CREATIONS NETWORK INC.,Loveland
20268150991,"Coco Asian Food 2, LLC",2026-09-16,DLLC,Good Standing,CO,6500 S Dayton St Apt E201,,Englewood,CO,80111,,Englewood
20268151003,Green Duchess LLC,2026-09-16,DLLC,Good Standing,CO,2770 Arapahoe Rd Ste 132 PMB 594,,Lafayette,CO,80026,,Erie
20268151004,Shadowolf LLC,2026-09-16,DLLC,Good Standing,CO,7241 S Oak Hill Cir,,Aurora,CO,80016,"UNITED STATES CORPORATION AGENTS, INC.",Greenwood Village
20268151006,Embroidered Brim LLC,2026-09-16,DLLC,Good Standing,CO,8601 W Cross Drive,,Denver,CO,80123,THUONG THUONG LLC,Denver
20268151013,Principal Mineral Holdings LLC,2026-09-16,FLLC,Good Standing,DE,180 State Street,Suite 225,Southlake,TX,76092,CORPORATION SERVICE COMPANY,Littleton
20268151017,Courtney End Design LLC,2026-09-16,DLLC,Good Standing,CO,3958 Savannah Ct,,Boulder,CO,80301,,Boulder
20268151019,Kaylin Fashion LLC,2026-09-16,DLLC,Good Standing,CO,3855 E Pikes Peak Ave,,Colorado Springs,CO,80909,THUONG THUONG LLC,Denver
20268151024,1513 Monterey LLC,2026-09-16,DLLC,Good Standing,CO,5290 Old Ranch Rd,,Colorado Springs,CO,80908,,Colorado Springs
20268151033,Apex Physique LLC,2026-09-16,DLLC,Good Standing,CO,1311 Elm Avenue,,Grand Junction,CO,81501,,Grand Junction
20268151037,Guzman Kansas I LLC,2026-09-16,FLLC,Good Standing,DE,"1125 17th Street, Suite 800",,Denver,CO,80202,CORPORATE CREATIONS NETWORK INC.,Loveland
20268151046,Turquoise Ridge LLC,2026-09-16,DLLC,Good Standing,CO,715 W Main Street,,Aspen,CO,81611,"UNITED CORPORATE SERVICES, INC.",Arvada
20268151058,Fence Line Storage LLC,2026-09-16,DLLC,Good Standing,CO,7643 Shenandoah Dr,,Elizabeth,CO,80107,,Castle Rock
20268151062,"Spiked X TEX, LLC",2026-09-16,DLLC,Good Standing,CO,101 S Mill St Ste 200,,Aspen,CO,81611,Klein Cote Edwards Citron LLC,Aspen
20268151070,The Precision Firm LLC,2026-09-16,FLLC,Good Standing,WY,30 N Gould st,,Sheridan,WY,82801,,Westminster
20268151082,7420 East 8th Unit 14 LLC,2026-09-16,DLLC,Good Standing,CO,7420 E 8th Ave Unit 14,,Denver,CO,80230,"S. M. Moran Law Office, P.C.",Littleton
20268151094,Coyote Holdings Ltd.,2026-09-16,DLLC,Good Standing,CO,1858 County Road 204,,Durango,CO,81301,,Durango
20268151103,Sierra WILL LLC,2026-09-16,DLLC,Good Standing,CO,20342 Surface Creek Rd,,Cedaredge,CO,81413,,Cedaredge
20268151116,Rank & Rent LLC,2026-09-16,DLLC,Good Standing,CO,175 S Main St,,Brighton,CO,80601,,Brighton
20268151129,NHB LLC,2026-09-16,DLLC,Good Standing,CO,4600 E Kentucky Ave Apt 310,,Denver,CO,80246,,Denver
20268151130,All Pro Hauling LLC,2026-09-16,DLLC,Good Standing,CO,9890 Steele St,,Thornton,CO,80229,,Arvada
20268151138,AAPLOG Action,2026-09-16,FNC,Good Standing,TX,1025 W Rudisill Blvd Box 28,,Ft. Wayne,IN,46807,CORPORATION SERVICE COMPANY,Littleton
20268151145,Statewide Insurance LLC,2026-09-16,DLLC,Good Standing,CO,385 S Zuni St,,Denver,CO,80223,,Denver
20268151148,Pipeline Layer LLC,2026-09-16,DLLC,Good Standing,CO,175 S Main St,,Brighton,CO,80601,,Brighton
20268151154,The Womb Coop,2026-09-16,DLCA,Good Standing,CO,377 Aspen Way,,nederland,CO,80466,,Nederland
20268151155,Mountain Top Rx P.C.,2026-09-16,DPC,Good Standing,CO,521 Wapiti Rd,,Telluride,CO,81435,"James Mahoney, P.C.",Telluride
20268151157,Port O'Thority LLC,2026-09-16,DLLC,Good Standing,CO,3124 Westcliff Dr W,,Colorado Springs,CO,80906,"UNITED STATES CORPORATION AGENTS, INC.",Greenwood Village
20268151162,Glavin Group LLC,2026-09-16,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268151174,"EV XVI, LLC",2026-09-16,DLLC,Good Standing,CO,3070 Larimer St Ste 200,,Denver,CO,80205,"Mile High Properties, LLC",Denver
20268151196,Torque Masters LLC,2026-09-16,DLLC,Good Standing,CO,3209 w Avondale Dr,,Denver,CO,80204,,Denver
20268151197,B3 cleaning solutions llc,2026-09-16,DLLC,Good Standing,CO,4937 S Logan St,,Englewood,CO,80113,,Englewood
20268151205,"GMC SERVICES, LLC",2026-09-16,DLLC,Good Standing,CO,24577 E Applewood Dr Apt 200,,Aurora,CO,80016,,Aurora
20268151215,"EV XVII, LLC",2026-09-16,DLLC,Good Standing,CO,3070 Larimer St Ste 200,,Denver,CO,80205,"Mile High Properties, LLC",Denver
20268151230,Craftiverse LLC,2026-09-16,DLLC,Good Standing,CO,7620 Pitcher Pt Apt 103,,Fountain,CO,80817,,Fountain
20268151238,Green Celtics Parents Incorporated,2026-09-16,DPC,Good Standing,CO,15378 E Lehigh Ave,,Aurora,CO,80013,,Aurora
20268151241,"Glide Film, LLC",2026-09-16,DLLC,Good Standing,CO,2109 S Peninsula Dr,,Daytona Beach,FL,32118,Northwest Registered Agent LLC,Denver
20268151246,South Hazel Studios LLC,2026-09-16,DLLC,Good Standing,CO,3624 S Nepal St,,Aurora,CO,80013,,Aurora
20268151253,md community L.L.C.,2026-09-16,DLLC,Good Standing,CO,1500 N Grant St,Ste R,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268151259,"High St Investments, LLC",2026-09-16,DLLC,Good Standing,CO,2526 S Grant St,,Denver,CO,80210,,Denver
20268151261,MineMine LLC,2026-09-16,DLLC,Good Standing,CO,10118 W Arizona Pl,,Lakewood,CO,80232,,Lakewood
20268151271,"G-PA Services, LLC",2026-09-16,DLLC,Good Standing,CO,3461 Foxhill Ct,,Highlands Ranch,CO,80129,,Highlands Ranch
20268151282,B Side Works LLC,2026-09-16,DLLC,Good Standing,CO,3935 S Nucla St,,Aurora,CO,80013,,Aurora
20268151290,Kiwanis Club of Grand Mesa,2026-09-16,DNC,Good Standing,CO,1006 Haley Pl,,Delta,CO,81416,,Olathe
20268151293,JIAHERB INC,2026-09-16,FPC,Good Standing,NJ,1 Chapin Road Unit 1,,Pine Brook,NJ,07085,COGENCY GLOBAL INC.,Denver
